width,height,subject_nr,avatar_file,gender,other_ratee,block_nr,rater_name,rater_file,ratee_type,ratee_name,ratee_file,liking,trial_nr,positive_left,positive_correct,pos_word,neg_word,correct_word,left_word,right_word,response,choice,chose_positive,accuracy,comment,t_start_experiment,t_start_block,t_start_trial,t_response,likes_on_left,evaluation,t_ask_eval,t_eval_resp,rater_avatar,ratee_avatar
667,325,10,female6,f,,2,Lucy,,you,Kate,female13,dislike,5,0,0,honest,dishonest,dishonest,dishonest,honest,82,honest,true,false,,1682619225100,1682619683602,1682619714368,1682619718134,,,,,female10,
667,325,10,female6,f,,2,Lucy,,you,Kate,female13,dislike,6,0,0,modest,smug,smug,smug,modest,18,smug,false,true,,1682619225100,1682619683602,1682619720572,1682619724064,,,,,female10,
667,325,10,female6,f,,2,Lucy,,you,Kate,female13,dislike,7,0,0,logical,irrational,irrational,irrational,logical,30,irrational,false,true,,1682619225100,1682619683602,1682619726017,1682619729050,,,,,female10,
667,325,10,female6,f,,2,Lucy,,you,Kate,female13,dislike,8,1,0,thoughtful,inconsiderate,inconsiderate,thoughtful,inconsiderate,78,inconsiderate,false,true,,1682619225100,1682619683602,1682619730688,1682619733884,,,,,female10,
667,325,10,female6,f,,2,Lucy,,you,Kate,female13,dislike,9,1,0,fair,bossy,bossy,fair,bossy,75,bossy,false,true,,1682619225100,1682619683602,1682619736469,1682619739150,,,,,female10,
667,325,10,female6,f,,2,Lucy,,you,Kate,female13,dislike,10,0,0,witty,dull,dull,dull,witty,72,witty,true,false,,1682619225100,1682619683602,1682619741141,1682619743786,,,,,female10,
667,325,10,female6,f,,2,Lucy,,you,Kate,female13,dislike,11,1,0,loyal,disloyal,disloyal,loyal,disloyal,83,disloyal,false,true,,1682619225100,1682619683602,1682619746755,1682619748833,,,,,female10,
667,325,10,female6,f,,2,Lucy,,you,Kate,female13,dislike,12,1,0,outgoing,unsociable,unsociable,outgoing,unsociable,73,unsociable,false,true,,1682619225100,1682619683602,1682619751264,1682619754890,,,,,female10,
667,325,10,female6,f,,2,Lucy,,you,Kate,female13,dislike,13,0,0,sensible,immature,immature,immature,sensible,31,immature,false,true,,1682619225100,1682619683602,1682619756487,1682619758908,,,,,female10,
667,325,10,female6,f,,2,Lucy,,you,Kate,female13,dislike,14,1,1,cooperative,unhelpful,cooperative,cooperative,unhelpful,79,unhelpful,false,false,,1682619225100,1682619683602,1682619760853,1682619763401,,,,,female10,
667,325,10,female6,f,,2,Lucy,,you,Kate,female13,dislike,15,0,0,curious,closed-minded,closed-minded,closed-minded,curious,29,closed-minded,false,true,,1682619225100,1682619683602,1682619766804,1682619769801,,,,,female10,
667,325,10,female6,f,,2,Lucy,,you,Kate,female13,dislike,16,1,1,competent,incompetent,competent,competent,incompetent,32,competent,true,true,,1682619225100,1682619683602,1682619771552,1682619774403,,,,,female10,
667,325,10,female6,f,,2,Lucy,,you,Kate,female13,dislike,17,0,1,easygoing,irritable,easygoing,irritable,easygoing,73,easygoing,true,true,,1682619225100,1682619683602,1682619776463,1682619779027,,,,,female10,
667,325,10,female6,f,,2,Lucy,,you,Kate,female13,dislike,18,0,1,motivated,aimless,motivated,aimless,motivated,34,aimless,false,false,,1682619225100,1682619683602,1682619781095,1682619783541,,,,,female10,
667,325,10,female6,f,,2,Lucy,,you,Kate,female13,dislike,-99,1,0,settled,restless,restless,settled,restless,34,settled,true,false,,1682619225100,1682619683602,1682619785598,1682619788070,1,24,1682619790107,1682619792596,female10,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,0,1,1,eager,passive,eager,eager,passive,30,eager,true,true,,1682619225100,1682619792597,1682619799343,1682619807802,,,,,female14,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,1,1,1,efficient,inefficient,efficient,efficient,inefficient,78,inefficient,false,false,,1682619225100,1682619792597,1682619810767,1682619813142,,,,,female14,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,2,1,1,reliable,unreliable,reliable,reliable,unreliable,18,reliable,true,true,,1682619225100,1682619792597,1682619814940,1682619817512,,,,,female14,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,3,0,0,practical,impractical,impractical,impractical,practical,79,practical,true,false,,1682619225100,1682619792597,1682619819396,1682619823809,,,,,female14,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,4,1,0,humble,arrogant,arrogant,humble,arrogant,78,arrogant,false,true,,1682619225100,1682619792597,1682619826314,1682619828646,,,,,female14,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,5,0,0,well-liked,unpopular,unpopular,unpopular,well-liked,78,well-liked,true,false,,1682619225100,1682619792597,1682619830695,1682619833746,,,,,female14,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,6,0,0,clever,silly,silly,silly,clever,75,clever,true,false,,1682619225100,1682619792597,1682619836802,1682619839281,,,,,female14,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,7,1,0,open-minded,stubborn,stubborn,open-minded,stubborn,78,stubborn,false,true,,1682619225100,1682619792597,1682619841057,1682619844524,,,,,female14,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,8,0,1,attentive,careless,attentive,careless,attentive,24,careless,false,false,,1682619225100,1682619792597,1682619846243,1682619849513,,,,,female14,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,9,0,0,sincere,fake,fake,fake,sincere,25,fake,false,true,,1682619225100,1682619792597,1682619851694,1682619854375,,,,,female14,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,10,1,0,bold,timid,timid,bold,timid,73,timid,false,true,,1682619225100,1682619792597,1682619856649,1682619860477,,,,,female14,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,11,0,0,calm,angry,angry,angry,calm,100,calm,true,false,,1682619225100,1682619792597,1682619862294,1682619870745,,,,,female14,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,12,0,0,charming,disagreeable,disagreeable,disagreeable,charming,28,disagreeable,false,true,,1682619225100,1682619792597,1682619873168,1682619877672,,,,,female14,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,13,1,0,determined,indecisive,indecisive,determined,indecisive,17,determined,true,false,,1682619225100,1682619792597,1682619879880,1682619885057,,,,,female14,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,14,1,0,laidback,aggressive,aggressive,laidback,aggressive,87,aggressive,false,true,,1682619225100,1682619792597,1682619887301,1682619889873,,,,,female14,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,15,1,0,cheerful,gloomy,gloomy,cheerful,gloomy,80,gloomy,false,true,,1682619225100,1682619792597,1682619892052,1682619894765,,,,,female14,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,16,0,0,kind,cruel,cruel,cruel,kind,31,cruel,false,true,,1682619225100,1682619792597,1682619896978,1682619905099,,,,,female14,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,17,1,0,neat,untidy,untidy,neat,untidy,25,neat,true,false,,1682619225100,1682619792597,1682619907344,1682619912751,,,,,female14,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,18,0,0,tolerant,intolerant,intolerant,intolerant,tolerant,6,intolerant,false,true,,1682619225100,1682619792597,1682619914817,1682619918320,,,,,female14,
667,325,10,female6,f,,3,Dora,,other,Kate,female13,dislike,-99,0,0,considerate,self-absorbed,self-absorbed,self-absorbed,considerate,8,self-absorbed,false,true,,1682619225100,1682619792597,1682619920585,1682619923500,0,50,1682619925854,1682619925982,female14,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,0,1,1,sociable,avoidant,sociable,sociable,avoidant,6,sociable,true,true,,1682619225100,1682619933136,1682619940513,1682619957922,,,,,female10,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,1,1,1,exceptional,mediocre,exceptional,exceptional,mediocre,62,mediocre,false,false,,1682619225100,1682619933136,1682619960072,1682619963902,,,,,female10,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,2,1,1,relaxed,tense,relaxed,relaxed,tense,14,relaxed,true,true,,1682619225100,1682619933136,1682619965504,1682619968039,,,,,female10,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,3,1,1,fun,boring,fun,fun,boring,17,fun,true,true,,1682619225100,1682619933136,1682619969665,1682619971466,,,,,female10,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,4,0,1,organised,disorganised,organised,disorganised,organised,77,organised,true,true,,1682619225100,1682619933136,1682619973405,1682619975392,,,,,female10,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,5,0,1,active,lazy,active,lazy,active,96,active,true,true,,1682619225100,1682619933136,1682619976919,1682619979051,,,,,female10,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,6,1,1,friendly,hostile,friendly,friendly,hostile,16,friendly,true,true,,1682619225100,1682619933136,1682619980635,1682619984932,,,,,female10,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,7,1,1,precise,clumsy,precise,precise,clumsy,62,clumsy,false,false,,1682619225100,1682619933136,1682619987786,1682619999552,,,,,female10,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,8,1,1,versatile,inflexible,versatile,versatile,inflexible,1,versatile,true,true,,1682619225100,1682619933136,1682620002370,1682620029217,,,,,female10,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,9,1,1,supportive,critical,supportive,supportive,critical,0,supportive,true,true,,1682619225100,1682619933136,1682620032203,1682620035939,,,,,female10,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,10,1,0,wise,naive,naive,wise,naive,1,wise,true,false,,1682619225100,1682619933136,1682620041241,1682620044270,,,,,female10,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,11,0,1,diligent,thoughtless,diligent,thoughtless,diligent,100,diligent,true,true,,1682619225100,1682619933136,1682620047390,1682620054005,,,,,female10,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,12,0,1,confident,self-doubting,confident,self-doubting,confident,100,confident,true,true,,1682619225100,1682619933136,1682620055788,1682620057957,,,,,female10,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,13,0,1,mature,childish,mature,childish,mature,100,mature,true,true,,1682619225100,1682619933136,1682620060090,1682620068344,,,,,female10,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,14,0,1,polite,rude,polite,rude,polite,100,polite,true,true,,1682619225100,1682619933136,1682620070095,1682620083790,,,,,female10,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,15,0,0,focused,distracted,distracted,distracted,focused,96,focused,true,false,,1682619225100,1682619933136,1682620085828,1682620095779,,,,,female10,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,16,0,1,trustworthy,untrustworthy,trustworthy,untrustworthy,trustworthy,100,trustworthy,true,true,,1682619225100,1682619933136,1682620098249,1682620121377,,,,,female10,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,17,0,0,caring,indifferent,indifferent,indifferent,caring,100,caring,true,false,,1682619225100,1682619933136,1682620122565,1682620127217,,,,,female10,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,18,0,1,consistent,inconsistent,consistent,inconsistent,consistent,0,inconsistent,false,false,,1682619225100,1682619933136,1682620129618,1682620140599,,,,,female10,
667,325,10,female6,f,,4,Lucy,,you,Kate,female13,like,-99,1,0,generous,greedy,greedy,generous,greedy,0,generous,true,false,,1682619225100,1682619933136,1682620142753,1682620153628,1,80,1682620155850,1682620159665,female10,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,0,0,1,tidy,messy,tidy,messy,tidy,80,tidy,true,true,,1682619225100,1682620159665,1682620168957,1682620170853,,,,,female14,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,1,0,1,committed,uncomitted,committed,uncomitted,committed,84,committed,true,true,,1682619225100,1682620159665,1682620173651,1682620175565,,,,,female14,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,2,0,0,approachable,unfriendly,unfriendly,unfriendly,approachable,58,approachable,true,false,,1682619225100,1682620159665,1682620177251,1682620179914,,,,,female14,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,3,0,1,warm-hearted,uncaring,warm-hearted,uncaring,warm-hearted,67,warm-hearted,true,true,,1682619225100,1682620159665,1682620182116,1682620185002,,,,,female14,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,4,1,1,flexible,strict,flexible,flexible,strict,69,strict,false,false,,1682619225100,1682620159665,1682620186836,1682620189731,,,,,female14,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,5,1,1,peaceful,argumentative,peaceful,peaceful,argumentative,25,peaceful,true,true,,1682619225100,1682620159665,1682620191768,1682620193865,,,,,female14,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,6,1,1,pleasant,obnoxious,pleasant,pleasant,obnoxious,4,pleasant,true,true,,1682619225100,1682620159665,1682620197505,1682620201965,,,,,female14,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,7,1,1,enthusiastic,unenthusiastic,enthusiastic,enthusiastic,unenthusiastic,6,enthusiastic,true,true,,1682619225100,1682620159665,1682620203183,1682620207364,,,,,female14,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,8,1,1,rational,unrealistic,rational,rational,unrealistic,88,unrealistic,false,false,,1682619225100,1682620159665,1682620208772,1682620212542,,,,,female14,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,9,1,1,lively,inactive,lively,lively,inactive,95,inactive,false,false,,1682619225100,1682620159665,1682620214738,1682620218102,,,,,female14,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,10,0,1,alert,inattentive,alert,inattentive,alert,100,alert,true,true,,1682619225100,1682620159665,1682620219962,1682620225215,,,,,female14,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,11,0,1,helpful,selfish,helpful,selfish,helpful,85,helpful,true,true,,1682619225100,1682620159665,1682620227136,1682620230922,,,,,female14,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,12,1,0,tactful,tactless,tactless,tactful,tactless,12,tactful,true,false,,1682619225100,1682620159665,1682620233574,1682620239297,,,,,female14,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,13,1,1,trusting,suspicious,trusting,trusting,suspicious,78,suspicious,false,false,,1682619225100,1682620159665,1682620241272,1682620244836,,,,,female14,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,14,0,1,encouraging,negative,encouraging,negative,encouraging,84,encouraging,true,true,,1682619225100,1682620159665,1682620247001,1682620251504,,,,,female14,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,15,0,0,responsible,reckless,reckless,reckless,responsible,70,responsible,true,false,,1682619225100,1682620159665,1682620254072,1682620258189,,,,,female14,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,16,0,1,patient,impatient,patient,impatient,patient,19,impatient,false,false,,1682619225100,1682620159665,1682620261743,1682620265834,,,,,female14,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,17,0,1,imaginative,uninventive,imaginative,uninventive,imaginative,82,imaginative,true,true,,1682619225100,1682620159665,1682620268976,1682620274090,,,,,female14,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,18,1,0,smart,foolish,foolish,smart,foolish,13,smart,true,false,,1682619225100,1682620159665,1682620276775,1682620293923,,,,,female14,
667,325,10,female6,f,,5,Dora,,other,Kate,female13,like,-99,1,1,brave,cowardly,brave,brave,cowardly,70,cowardly,false,false,,1682619225100,1682620159665,1682620295662,1682620299071,1,34,1682620300626,1682620304475,female14,
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,0,0,1,sympathetic,mean,sympathetic,mean,sympathetic,100,sympathetic,true,true,,1682619225100,1682620304475,1682620315944,1682620324793,,,,,male13,
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,1,1,0,curious,closed-minded,closed-minded,curious,closed-minded,0,curious,true,false,,1682619225100,1682620304475,1682620327288,1682620329875,,,,,male13,
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,2,0,1,settled,restless,settled,restless,settled,81,settled,true,true,,1682619225100,1682620304475,1682620331737,1682620336772,,,,,male13,
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,3,0,0,fair,bossy,bossy,bossy,fair,100,fair,true,false,,1682619225100,1682620304475,1682620338789,1682620343161,,,,,male13,
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,4,1,1,honest,dishonest,honest,honest,dishonest,0,honest,true,true,,1682619225100,1682620304475,1682620345228,1682620348780,,,,,male13,
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,5,0,1,productive,unproductive,productive,unproductive,productive,86,productive,true,true,,1682619225100,1682620304475,1682620350481,1682620354290,,,,,male13,
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,6,0,0,sensible,immature,immature,immature,sensible,17,immature,false,true,,1682619225100,1682620304475,1682620356597,1682620365244,,,,,male13,
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,7,1,0,accurate,sloppy,sloppy,accurate,sloppy,21,accurate,true,false,,1682619225100,1682620304475,1682620367882,1682620374514,,,,,male13,
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,8,1,1,gentle,harsh,gentle,gentle,harsh,100,harsh,false,false,,1682619225100,1682620304475,1682620376365,1682620388530,,,,,male13,
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,9,1,1,modest,smug,modest,modest,smug,0,modest,true,true,,1682619225100,1682620304475,1682620390647,1682620399534,,,,,male13,
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,10,0,1,thoughtful,inconsiderate,thoughtful,inconsiderate,thoughtful,78,thoughtful,true,true,,1682619225100,1682620304475,1682620401832,1682620404615,,,,,male13,
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,11,0,1,motivated,aimless,motivated,aimless,motivated,100,motivated,true,true,,1682619225100,1682620304475,1682620406151,1682620410207,,,,,male13,
667,325,10,female6,f,,6,Ian,,you,Kate,female13,neutral,12,1,0,witty,dull,dull,witty,dull,4,witty,true,false,,1682619225100,1682620304475,1682620411917,1682620414882,,,,,male13,
