width,height,subject_nr,avatar_file,gender,other_ratee,block_nr,rater_name,rater_file,ratee_type,ratee_name,ratee_file,liking,trial_nr,positive_left,positive_correct,pos_word,neg_word,correct_word,left_word,right_word,response,choice,chose_positive,accuracy,comment,t_start_experiment,t_start_block,t_start_trial,t_response,likes_on_left,evaluation,t_ask_eval,t_eval_resp,rater_avatar,ratee_avatar
375,808,6,female5,f,,2,Ian,,you,Amy,female11,dislike,1,0,0,accurate,sloppy,sloppy,sloppy,accurate,38,sloppy,false,true,,1682619209960,1682619682422,1682619699927,1682619705937,,,,,male13,
375,808,6,female5,f,,2,Ian,,you,Amy,female11,dislike,2,1,0,thoughtful,inconsiderate,inconsiderate,thoughtful,inconsiderate,42,thoughtful,true,false,,1682619209960,1682619682422,1682619707057,1682619715730,,,,,male13,
375,808,6,female5,f,,2,Ian,,you,Amy,female11,dislike,3,0,0,curious,closed-minded,closed-minded,closed-minded,curious,81,curious,true,false,,1682619209960,1682619682422,1682619716553,1682619722228,,,,,male13,
375,808,6,female5,f,,2,Ian,,you,Amy,female11,dislike,4,1,1,fair,bossy,fair,fair,bossy,39,fair,true,true,,1682619209960,1682619682422,1682619723348,1682619730589,,,,,male13,
375,808,6,female5,f,,2,Ian,,you,Amy,female11,dislike,5,0,0,honest,dishonest,dishonest,dishonest,honest,62,honest,true,false,,1682619209960,1682619682422,1682619731290,1682619738663,,,,,male13,
375,808,6,female5,f,,2,Ian,,you,Amy,female11,dislike,6,0,0,sympathetic,mean,mean,mean,sympathetic,60,sympathetic,true,false,,1682619209960,1682619682422,1682619739868,1682619746344,,,,,male13,
375,808,6,female5,f,,2,Ian,,you,Amy,female11,dislike,7,1,0,sensible,immature,immature,sensible,immature,36,sensible,true,false,,1682619209960,1682619682422,1682619747028,1682619754356,,,,,male13,
375,808,6,female5,f,,2,Ian,,you,Amy,female11,dislike,8,1,0,gentle,harsh,harsh,gentle,harsh,65,harsh,false,true,,1682619209960,1682619682422,1682619755171,1682619761718,,,,,male13,
375,808,6,female5,f,,2,Ian,,you,Amy,female11,dislike,9,1,1,productive,unproductive,productive,productive,unproductive,42,productive,true,true,,1682619209960,1682619682422,1682619762369,1682619767012,,,,,male13,
375,808,6,female5,f,,2,Ian,,you,Amy,female11,dislike,10,0,0,settled,restless,restless,restless,settled,36,restless,false,true,,1682619209960,1682619682422,1682619767782,1682619773126,,,,,male13,
375,808,6,female5,f,,2,Ian,,you,Amy,female11,dislike,11,1,0,logical,irrational,irrational,logical,irrational,50,irrational,false,true,,1682619209960,1682619682422,1682619773761,1682619781771,,,,,male13,
375,808,6,female5,f,,2,Ian,,you,Amy,female11,dislike,12,0,0,competent,incompetent,incompetent,incompetent,competent,61,competent,true,false,,1682619209960,1682619682422,1682619782571,1682619789582,,,,,male13,
375,808,6,female5,f,,2,Ian,,you,Amy,female11,dislike,13,1,1,loyal,disloyal,loyal,loyal,disloyal,31,loyal,true,true,,1682619209960,1682619682422,1682619790832,1682619799004,,,,,male13,
375,808,6,female5,f,,2,Ian,,you,Amy,female11,dislike,14,0,0,witty,dull,dull,dull,witty,71,witty,true,false,,1682619209960,1682619682422,1682619799645,1682619805103,,,,,male13,
375,808,6,female5,f,,2,Ian,,you,Amy,female11,dislike,15,0,0,outgoing,unsociable,unsociable,unsociable,outgoing,66,outgoing,true,false,,1682619209960,1682619682422,1682619805787,1682619814279,,,,,male13,
375,808,6,female5,f,,2,Ian,,you,Amy,female11,dislike,16,0,0,easygoing,irritable,irritable,irritable,easygoing,68,easygoing,true,false,,1682619209960,1682619682422,1682619815446,1682619821573,,,,,male13,
375,808,6,female5,f,,2,Ian,,you,Amy,female11,dislike,17,1,1,cooperative,unhelpful,cooperative,cooperative,unhelpful,37,cooperative,true,true,,1682619209960,1682619682422,1682619822341,1682619831230,,,,,male13,
375,808,6,female5,f,,2,Ian,,you,Amy,female11,dislike,18,1,0,modest,smug,smug,modest,smug,34,modest,true,false,,1682619209960,1682619682422,1682619832236,1682619837562,,,,,male13,
375,808,6,female5,f,,2,Ian,,you,Amy,female11,dislike,-99,1,0,talented,ordinary,ordinary,talented,ordinary,68,ordinary,false,true,,1682619209960,1682619682422,1682619838264,1682619844290,1,50,1682619845042,1682619847073,male13,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,0,0,0,open-minded,stubborn,stubborn,stubborn,open-minded,31,stubborn,false,true,,1682619209960,1682619847073,1682619852784,1682619856931,,,,,male11,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,1,1,1,sincere,fake,sincere,sincere,fake,59,fake,false,false,,1682619209960,1682619847073,1682619857783,1682619867241,,,,,male11,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,2,0,0,charming,disagreeable,disagreeable,disagreeable,charming,35,disagreeable,false,true,,1682619209960,1682619847073,1682619868189,1682619876735,,,,,male11,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,3,1,0,neat,untidy,untidy,neat,untidy,23,neat,true,false,,1682619209960,1682619847073,1682619877516,1682619881598,,,,,male11,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,4,0,0,clever,silly,silly,silly,clever,70,clever,true,false,,1682619209960,1682619847073,1682619882363,1682619888725,,,,,male11,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,5,1,0,bold,timid,timid,bold,timid,31,bold,true,false,,1682619209960,1682619847073,1682619889460,1682619893241,,,,,male11,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,6,0,0,considerate,self-absorbed,self-absorbed,self-absorbed,considerate,68,considerate,true,false,,1682619209960,1682619847073,1682619893958,1682619900035,,,,,male11,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,7,0,0,reliable,unreliable,unreliable,unreliable,reliable,72,reliable,true,false,,1682619209960,1682619847073,1682619900933,1682619906381,,,,,male11,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,8,0,1,laidback,aggressive,laidback,aggressive,laidback,27,aggressive,false,false,,1682619209960,1682619847073,1682619907062,1682619912977,,,,,male11,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,9,1,0,humble,arrogant,arrogant,humble,arrogant,40,humble,true,false,,1682619209960,1682619847073,1682619913761,1682619917790,,,,,male11,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,10,1,0,attentive,careless,careless,attentive,careless,38,attentive,true,false,,1682619209960,1682619847073,1682619918474,1682619927228,,,,,male11,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,11,1,0,efficient,inefficient,inefficient,efficient,inefficient,33,efficient,true,false,,1682619209960,1682619847073,1682619927968,1682619931281,,,,,male11,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,12,0,1,practical,impractical,practical,impractical,practical,67,practical,true,true,,1682619209960,1682619847073,1682619932134,1682619936427,,,,,male11,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,13,1,0,well-liked,unpopular,unpopular,well-liked,unpopular,35,well-liked,true,false,,1682619209960,1682619847073,1682619937727,1682619942173,,,,,male11,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,14,0,0,tolerant,intolerant,intolerant,intolerant,tolerant,59,tolerant,true,false,,1682619209960,1682619847073,1682619942887,1682619948686,,,,,male11,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,15,0,0,calm,angry,angry,angry,calm,59,calm,true,false,,1682619209960,1682619847073,1682619949486,1682619953482,,,,,male11,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,16,1,1,determined,indecisive,determined,determined,indecisive,31,determined,true,true,,1682619209960,1682619847073,1682619954166,1682619961343,,,,,male11,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,17,1,0,kind,cruel,cruel,kind,cruel,30,kind,true,false,,1682619209960,1682619847073,1682619962245,1682619966656,,,,,male11,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,18,1,0,eager,passive,passive,eager,passive,38,eager,true,false,,1682619209960,1682619847073,1682619967374,1682619973315,,,,,male11,
375,808,6,female5,f,,3,Kevin,,other,Amy,female11,dislike,-99,0,0,cheerful,gloomy,gloomy,gloomy,cheerful,66,cheerful,true,false,,1682619209960,1682619847073,1682619974134,1682619978976,1,56,1682619979747,1682619986359,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,0,1,1,supportive,critical,supportive,supportive,critical,65,critical,false,false,,1682619209960,1682619987219,1682619992053,1682620024078,,,,,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,1,1,1,diligent,thoughtless,diligent,diligent,thoughtless,36,diligent,true,true,,1682619209960,1682619987219,1682620025095,1682620028128,,,,,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,2,0,1,confident,self-doubting,confident,self-doubting,confident,65,confident,true,true,,1682619209960,1682619987219,1682620028743,1682620032325,,,,,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,3,0,1,trustworthy,untrustworthy,trustworthy,untrustworthy,trustworthy,73,trustworthy,true,true,,1682619209960,1682619987219,1682620033156,1682620037387,,,,,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,4,1,0,active,lazy,lazy,active,lazy,28,active,true,false,,1682619209960,1682619987219,1682620038139,1682620041765,,,,,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,5,0,1,consistent,inconsistent,consistent,inconsistent,consistent,64,consistent,true,true,,1682619209960,1682619987219,1682620042335,1682620047244,,,,,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,6,1,1,precise,clumsy,precise,precise,clumsy,30,precise,true,true,,1682619209960,1682619987219,1682620048382,1682620051329,,,,,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,7,1,1,wise,naive,wise,wise,naive,58,naive,false,false,,1682619209960,1682619987219,1682620051962,1682620060867,,,,,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,8,0,0,sociable,avoidant,avoidant,avoidant,sociable,59,sociable,true,false,,1682619209960,1682619987219,1682620061604,1682620065601,,,,,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,9,0,1,friendly,hostile,friendly,hostile,friendly,50,friendly,true,true,,1682619209960,1682619987219,1682620066451,1682620072863,,,,,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,10,1,1,caring,indifferent,caring,caring,indifferent,43,caring,true,true,,1682619209960,1682619987219,1682620073664,1682620103707,,,,,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,11,1,1,exceptional,mediocre,exceptional,exceptional,mediocre,63,mediocre,false,false,,1682619209960,1682619987219,1682620104409,1682620109636,,,,,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,12,0,1,organised,disorganised,organised,disorganised,organised,61,organised,true,true,,1682619209960,1682619987219,1682620110870,1682620117499,,,,,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,13,1,1,focused,distracted,focused,focused,distracted,40,focused,true,true,,1682619209960,1682619987219,1682620118233,1682620123577,,,,,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,14,0,0,polite,rude,rude,rude,polite,56,polite,true,false,,1682619209960,1682619987219,1682620124315,1682620127542,,,,,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,15,0,1,relaxed,tense,relaxed,tense,relaxed,41,tense,false,false,,1682619209960,1682619987219,1682620128240,1682620132217,,,,,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,16,0,1,generous,greedy,generous,greedy,generous,57,generous,true,true,,1682619209960,1682619987219,1682620132872,1682620136168,,,,,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,17,1,0,mature,childish,childish,mature,childish,27,mature,true,false,,1682619209960,1682619987219,1682620136869,1682620147044,,,,,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,18,1,1,fun,boring,fun,fun,boring,44,fun,true,true,,1682619209960,1682619987219,1682620147895,1682620152358,,,,,male11,
375,808,6,female5,f,,4,Kevin,,other,Amy,female11,like,-99,0,1,versatile,inflexible,versatile,inflexible,versatile,43,inflexible,false,false,,1682619209960,1682619987219,1682620153005,1682620158472,1,55,1682620159704,1682620164533,male11,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,0,0,1,tidy,messy,tidy,messy,tidy,68,tidy,true,true,,1682619209960,1682620164535,1682620170626,1682620178372,,,,,male13,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,1,1,1,lively,inactive,lively,lively,inactive,40,lively,true,true,,1682619209960,1682620164535,1682620179088,1682620190261,,,,,male13,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,2,1,1,brave,cowardly,brave,brave,cowardly,30,brave,true,true,,1682619209960,1682620164535,1682620190912,1682620195209,,,,,male13,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,3,0,1,rational,unrealistic,rational,unrealistic,rational,47,unrealistic,false,false,,1682619209960,1682620164535,1682620195840,1682620209030,,,,,male13,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,4,0,1,tactful,tactless,tactful,tactless,tactful,35,tactless,false,false,,1682619209960,1682620164535,1682620209899,1682620217258,,,,,male13,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,5,1,0,smart,foolish,foolish,smart,foolish,58,foolish,false,true,,1682619209960,1682620164535,1682620217810,1682620222438,,,,,male13,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,6,0,1,helpful,selfish,helpful,selfish,helpful,67,helpful,true,true,,1682619209960,1682620164535,1682620223106,1682620227185,,,,,male13,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,7,0,1,trusting,suspicious,trusting,suspicious,trusting,46,suspicious,false,false,,1682619209960,1682620164535,1682620228318,1682620234098,,,,,male13,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,8,0,1,flexible,strict,flexible,strict,flexible,64,flexible,true,true,,1682619209960,1682620164535,1682620234851,1682620238843,,,,,male13,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,9,1,0,encouraging,negative,negative,encouraging,negative,35,encouraging,true,false,,1682619209960,1682620164535,1682620239431,1682620244224,,,,,male13,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,10,1,1,pleasant,obnoxious,pleasant,pleasant,obnoxious,59,obnoxious,false,false,,1682619209960,1682620164535,1682620244842,1682620249937,,,,,male13,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,11,1,1,peaceful,argumentative,peaceful,peaceful,argumentative,34,peaceful,true,true,,1682619209960,1682620164535,1682620250734,1682620256365,,,,,male13,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,12,1,0,enthusiastic,unenthusiastic,unenthusiastic,enthusiastic,unenthusiastic,40,enthusiastic,true,false,,1682619209960,1682620164535,1682620257282,1682620267606,,,,,male13,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,13,1,0,imaginative,uninventive,uninventive,imaginative,uninventive,31,imaginative,true,false,,1682619209960,1682620164535,1682620268275,1682620273653,,,,,male13,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,14,0,1,approachable,unfriendly,approachable,unfriendly,approachable,64,approachable,true,true,,1682619209960,1682620164535,1682620274271,1682620283546,,,,,male13,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,15,1,1,alert,inattentive,alert,alert,inattentive,57,inattentive,false,false,,1682619209960,1682620164535,1682620284297,1682620287825,,,,,male13,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,16,0,1,warm-hearted,uncaring,warm-hearted,uncaring,warm-hearted,45,uncaring,false,false,,1682619209960,1682620164535,1682620288477,1682620294739,,,,,male13,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,17,0,1,responsible,reckless,responsible,reckless,responsible,40,reckless,false,false,,1682619209960,1682620164535,1682620295440,1682620309141,,,,,male13,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,18,0,1,patient,impatient,patient,impatient,patient,39,impatient,false,false,,1682619209960,1682620164535,1682620310096,1682620316924,,,,,male13,
375,808,6,female5,f,,5,Ian,,you,Amy,female11,like,-99,1,1,committed,uncomitted,committed,committed,uncomitted,38,committed,true,true,,1682619209960,1682620164535,1682620318045,1682620322053,0,44,1682620322953,1682620328730,male13,
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,0,1,1,competent,incompetent,competent,competent,incompetent,36,competent,true,true,,1682619209960,1682620328731,1682620333525,1682620351584,,,,,female9,
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,1,1,1,sensible,immature,sensible,sensible,immature,61,immature,false,false,,1682619209960,1682620328731,1682620352301,1682620362942,,,,,female9,
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,2,1,0,gentle,harsh,harsh,gentle,harsh,62,harsh,false,true,,1682619209960,1682620328731,1682620363610,1682620366958,,,,,female9,
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,3,0,1,fair,bossy,fair,bossy,fair,66,fair,true,true,,1682619209960,1682620328731,1682620367590,1682620371122,,,,,female9,
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,4,1,1,thoughtful,inconsiderate,thoughtful,thoughtful,inconsiderate,30,thoughtful,true,true,,1682619209960,1682620328731,1682620371688,1682620378962,,,,,female9,
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,5,1,0,honest,dishonest,dishonest,honest,dishonest,30,honest,true,false,,1682619209960,1682620328731,1682620379647,1682620388238,,,,,female9,
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,6,0,1,talented,ordinary,talented,ordinary,talented,59,talented,true,true,,1682619209960,1682620328731,1682620388840,1682620392570,,,,,female9,
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,7,1,1,cooperative,unhelpful,cooperative,cooperative,unhelpful,32,cooperative,true,true,,1682619209960,1682620328731,1682620393152,1682620396082,,,,,female9,
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,8,1,0,logical,irrational,irrational,logical,irrational,56,irrational,false,true,,1682619209960,1682620328731,1682620396734,1682620411990,,,,,female9,
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,9,0,0,modest,smug,smug,smug,modest,57,modest,true,false,,1682619209960,1682620328731,1682620412807,1682620420766,,,,,female9,
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,10,1,0,witty,dull,dull,witty,dull,28,witty,true,false,,1682619209960,1682620328731,1682620421384,1682620425078,,,,,female9,
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,11,0,0,outgoing,unsociable,unsociable,unsociable,outgoing,63,outgoing,true,false,,1682619209960,1682620328731,1682620425597,1682620432407,,,,,female9,
375,808,6,female5,f,,6,Zara,,you,Amy,female11,neutral,12,1,1,curious,closed-minded,curious,curious,closed-minded,22,curious,true,true,,1682619209960,1682620328731,1682620433708,1682620441301,,,,,female9,
