width,height,subject_nr,avatar_file,gender,other_ratee,block_nr,rater_name,rater_file,ratee_type,ratee_name,ratee_file,liking,trial_nr,positive_left,positive_correct,pos_word,neg_word,correct_word,left_word,right_word,response,choice,chose_positive,accuracy,comment,t_start_experiment,t_start_block,t_start_trial,t_response,likes_on_left,evaluation,t_ask_eval,t_eval_resp,rater_avatar,ratee_avatar
876,412,2,male5,m,,2,Kevin,,other,Jason,male10,dislike,1,1,0,accurate,sloppy,sloppy,accurate,sloppy,54,sloppy,false,true,,1682619176584,1682619732461,1682619766269,1682619776362,,,,,male11,
876,412,2,male5,m,,2,Kevin,,other,Jason,male10,dislike,2,1,1,sensible,immature,sensible,sensible,immature,68,immature,false,false,,1682619176584,1682619732461,1682619777406,1682619783572,,,,,male11,
876,412,2,male5,m,,2,Kevin,,other,Jason,male10,dislike,3,1,0,gentle,harsh,harsh,gentle,harsh,38,gentle,true,false,,1682619176584,1682619732461,1682619785177,1682619802353,,,,,male11,
876,412,2,male5,m,,2,Kevin,,other,Jason,male10,dislike,4,1,0,witty,dull,dull,witty,dull,61,dull,false,true,,1682619176584,1682619732461,1682619804082,1682619818035,,,,,male11,
876,412,2,male5,m,,2,Kevin,,other,Jason,male10,dislike,5,0,0,cooperative,unhelpful,unhelpful,unhelpful,cooperative,25,unhelpful,false,true,,1682619176584,1682619732461,1682619819615,1682619832919,,,,,male11,
876,412,2,male5,m,,2,Kevin,,other,Jason,male10,dislike,6,1,0,curious,closed-minded,closed-minded,curious,closed-minded,79,closed-minded,false,true,,1682619176584,1682619732461,1682619834362,1682619839021,,,,,male11,
876,412,2,male5,m,,2,Kevin,,other,Jason,male10,dislike,7,0,0,talented,ordinary,ordinary,ordinary,talented,22,ordinary,false,true,,1682619176584,1682619732461,1682619840501,1682619845929,,,,,male11,
876,412,2,male5,m,,2,Kevin,,other,Jason,male10,dislike,8,1,0,motivated,aimless,aimless,motivated,aimless,85,aimless,false,true,,1682619176584,1682619732461,1682619847390,1682619851852,,,,,male11,
876,412,2,male5,m,,2,Kevin,,other,Jason,male10,dislike,9,0,0,settled,restless,restless,restless,settled,20,restless,false,true,,1682619176584,1682619732461,1682619852647,1682619857792,,,,,male11,
876,412,2,male5,m,,2,Kevin,,other,Jason,male10,dislike,10,0,0,modest,smug,smug,smug,modest,24,smug,false,true,,1682619176584,1682619732461,1682619859085,1682619862158,,,,,male11,
876,412,2,male5,m,,2,Kevin,,other,Jason,male10,dislike,11,1,0,outgoing,unsociable,unsociable,outgoing,unsociable,23,outgoing,true,false,,1682619176584,1682619732461,1682619863536,1682619867622,,,,,male11,
876,412,2,male5,m,,2,Kevin,,other,Jason,male10,dislike,12,0,1,logical,irrational,logical,irrational,logical,18,irrational,false,false,,1682619176584,1682619732461,1682619868508,1682619874688,,,,,male11,
876,412,2,male5,m,,2,Kevin,,other,Jason,male10,dislike,13,1,0,easygoing,irritable,irritable,easygoing,irritable,80,irritable,false,true,,1682619176584,1682619732461,1682619876265,1682619879868,,,,,male11,
876,412,2,male5,m,,2,Kevin,,other,Jason,male10,dislike,14,0,1,honest,dishonest,honest,dishonest,honest,25,dishonest,false,false,,1682619176584,1682619732461,1682619881447,1682619885350,,,,,male11,
876,412,2,male5,m,,2,Kevin,,other,Jason,male10,dislike,15,1,0,thoughtful,inconsiderate,inconsiderate,thoughtful,inconsiderate,42,thoughtful,true,false,,1682619176584,1682619732461,1682619886279,1682619894162,,,,,male11,
876,412,2,male5,m,,2,Kevin,,other,Jason,male10,dislike,16,0,0,sympathetic,mean,mean,mean,sympathetic,62,sympathetic,true,false,,1682619176584,1682619732461,1682619895535,1682619899157,,,,,male11,
876,412,2,male5,m,,2,Kevin,,other,Jason,male10,dislike,17,0,1,competent,incompetent,competent,incompetent,competent,67,competent,true,true,,1682619176584,1682619732461,1682619900042,1682619907069,,,,,male11,
876,412,2,male5,m,,2,Kevin,,other,Jason,male10,dislike,18,1,0,fair,bossy,bossy,fair,bossy,86,bossy,false,true,,1682619176584,1682619732461,1682619908573,1682619914727,,,,,male11,
876,412,2,male5,m,,2,Kevin,,other,Jason,male10,dislike,-99,0,0,loyal,disloyal,disloyal,disloyal,loyal,13,disloyal,false,true,,1682619176584,1682619732461,1682619915640,1682619920149,0,11,1682619921087,1682619928374,male11,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,0,1,0,open-minded,stubborn,stubborn,open-minded,stubborn,80,stubborn,false,true,,1682619176584,1682619928375,1682619939977,1682619944343,,,,,male9,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,1,0,0,considerate,self-absorbed,self-absorbed,self-absorbed,considerate,31,self-absorbed,false,true,,1682619176584,1682619928375,1682619945478,1682619948191,,,,,male9,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,2,0,0,tolerant,intolerant,intolerant,intolerant,tolerant,79,tolerant,true,false,,1682619176584,1682619928375,1682619949114,1682619952140,,,,,male9,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,3,0,0,practical,impractical,impractical,impractical,practical,75,practical,true,false,,1682619176584,1682619928375,1682619953236,1682619966239,,,,,male9,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,4,0,0,attentive,careless,careless,careless,attentive,24,careless,false,true,,1682619176584,1682619928375,1682619967024,1682619970418,,,,,male9,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,5,1,0,sincere,fake,fake,sincere,fake,76,fake,false,true,,1682619176584,1682619928375,1682619971049,1682619975443,,,,,male9,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,6,0,0,laidback,aggressive,aggressive,aggressive,laidback,22,aggressive,false,true,,1682619176584,1682619928375,1682619976197,1682619979898,,,,,male9,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,7,1,0,clever,silly,silly,clever,silly,79,silly,false,true,,1682619176584,1682619928375,1682619981162,1682619985793,,,,,male9,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,8,1,0,humble,arrogant,arrogant,humble,arrogant,76,arrogant,false,true,,1682619176584,1682619928375,1682619986578,1682619992405,,,,,male9,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,9,1,0,cheerful,gloomy,gloomy,cheerful,gloomy,25,cheerful,true,false,,1682619176584,1682619928375,1682619993144,1682619995895,,,,,male9,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,10,1,0,neat,untidy,untidy,neat,untidy,91,untidy,false,true,,1682619176584,1682619928375,1682619996816,1682620000294,,,,,male9,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,11,0,1,eager,passive,eager,passive,eager,96,eager,true,true,,1682619176584,1682619928375,1682620001061,1682620005142,,,,,male9,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,12,0,0,well-liked,unpopular,unpopular,unpopular,well-liked,95,well-liked,true,false,,1682619176584,1682619928375,1682620005988,1682620009241,,,,,male9,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,13,0,0,determined,indecisive,indecisive,indecisive,determined,10,indecisive,false,true,,1682619176584,1682619928375,1682620010047,1682620013132,,,,,male9,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,14,1,1,efficient,inefficient,efficient,efficient,inefficient,93,inefficient,false,false,,1682619176584,1682619928375,1682620014278,1682620022646,,,,,male9,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,15,1,0,calm,angry,angry,calm,angry,67,angry,false,true,,1682619176584,1682619928375,1682620023817,1682620028072,,,,,male9,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,16,1,0,bold,timid,timid,bold,timid,92,timid,false,true,,1682619176584,1682619928375,1682620028699,1682620031044,,,,,male9,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,17,0,1,reliable,unreliable,reliable,unreliable,reliable,13,unreliable,false,false,,1682619176584,1682619928375,1682620031724,1682620033331,,,,,male9,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,18,0,0,kind,cruel,cruel,cruel,kind,66,kind,true,false,,1682619176584,1682619928375,1682620034014,1682620036470,,,,,male9,
876,412,2,male5,m,,3,Mo,,you,Jason,male10,dislike,-99,1,1,charming,disagreeable,charming,charming,disagreeable,36,charming,true,true,,1682619176584,1682619928375,1682620037081,1682620042241,0,45,1682620043045,1682620049229,male9,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,0,1,1,fun,boring,fun,fun,boring,28,fun,true,true,,1682619176584,1682620068538,1682620083423,1682620089369,,,,,male11,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,1,0,1,generous,greedy,generous,greedy,generous,79,generous,true,true,,1682619176584,1682620068538,1682620090574,1682620093219,,,,,male11,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,2,0,1,exceptional,mediocre,exceptional,mediocre,exceptional,76,exceptional,true,true,,1682619176584,1682620068538,1682620093990,1682620107731,,,,,male11,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,3,0,1,sociable,avoidant,sociable,avoidant,sociable,89,sociable,true,true,,1682619176584,1682620068538,1682620108737,1682620115049,,,,,male11,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,4,1,1,diligent,thoughtless,diligent,diligent,thoughtless,18,diligent,true,true,,1682619176584,1682620068538,1682620115900,1682620120061,,,,,male11,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,5,0,0,supportive,critical,critical,critical,supportive,94,supportive,true,false,,1682619176584,1682620068538,1682620120666,1682620125553,,,,,male11,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,6,1,1,polite,rude,polite,polite,rude,6,polite,true,true,,1682619176584,1682620068538,1682620126288,1682620129353,,,,,male11,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,7,0,0,confident,self-doubting,self-doubting,self-doubting,confident,92,confident,true,false,,1682619176584,1682620068538,1682620130212,1682620142269,,,,,male11,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,8,1,0,versatile,inflexible,inflexible,versatile,inflexible,11,versatile,true,false,,1682619176584,1682620068538,1682620143449,1682620179088,,,,,male11,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,9,1,1,trustworthy,untrustworthy,trustworthy,trustworthy,untrustworthy,15,trustworthy,true,true,,1682619176584,1682620068538,1682620179983,1682620182386,,,,,male11,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,10,0,1,caring,indifferent,caring,indifferent,caring,41,indifferent,false,false,,1682619176584,1682620068538,1682620183165,1682620186922,,,,,male11,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,11,0,1,wise,naive,wise,naive,wise,86,wise,true,true,,1682619176584,1682620068538,1682620188057,1682620190476,,,,,male11,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,12,0,1,active,lazy,active,lazy,active,84,active,true,true,,1682619176584,1682620068538,1682620191187,1682620194417,,,,,male11,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,13,1,1,friendly,hostile,friendly,friendly,hostile,12,friendly,true,true,,1682619176584,1682620068538,1682620195178,1682620198608,,,,,male11,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,14,0,1,organised,disorganised,organised,disorganised,organised,95,organised,true,true,,1682619176584,1682620068538,1682620199287,1682620201599,,,,,male11,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,15,1,1,consistent,inconsistent,consistent,consistent,inconsistent,5,consistent,true,true,,1682619176584,1682620068538,1682620202311,1682620204841,,,,,male11,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,16,1,1,mature,childish,mature,mature,childish,23,mature,true,true,,1682619176584,1682620068538,1682620205569,1682620209814,,,,,male11,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,17,1,0,precise,clumsy,clumsy,precise,clumsy,10,precise,true,false,,1682619176584,1682620068538,1682620210535,1682620212531,,,,,male11,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,18,0,1,focused,distracted,focused,distracted,focused,94,focused,true,true,,1682619176584,1682620068538,1682620213174,1682620215386,,,,,male11,
876,412,2,male5,m,,4,Kevin,,other,Jason,male10,like,-99,1,1,relaxed,tense,relaxed,relaxed,tense,88,tense,false,false,,1682619176584,1682620068538,1682620216069,1682620219346,1,91,1682620221446,1682620226799,male11,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,0,1,1,tactful,tactless,tactful,tactful,tactless,15,tactful,true,true,,1682619176584,1682620226800,1682620232056,1682620236006,,,,,male9,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,1,1,1,warm-hearted,uncaring,warm-hearted,warm-hearted,uncaring,92,uncaring,false,false,,1682619176584,1682620226800,1682620237107,1682620240768,,,,,male9,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,2,1,1,lively,inactive,lively,lively,inactive,14,lively,true,true,,1682619176584,1682620226800,1682620241935,1682620245869,,,,,male9,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,3,0,1,flexible,strict,flexible,strict,flexible,92,flexible,true,true,,1682619176584,1682620226800,1682620246667,1682620250051,,,,,male9,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,4,1,0,pleasant,obnoxious,obnoxious,pleasant,obnoxious,84,obnoxious,false,true,,1682619176584,1682620226800,1682620251231,1682620256627,,,,,male9,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,5,1,1,brave,cowardly,brave,brave,cowardly,87,cowardly,false,false,,1682619176584,1682620226800,1682620258068,1682620261752,,,,,male9,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,6,0,0,trusting,suspicious,suspicious,suspicious,trusting,92,trusting,true,false,,1682619176584,1682620226800,1682620263088,1682620266483,,,,,male9,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,7,0,1,committed,uncomitted,committed,uncomitted,committed,8,uncomitted,false,false,,1682619176584,1682620226800,1682620268337,1682620271414,,,,,male9,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,8,0,1,peaceful,argumentative,peaceful,argumentative,peaceful,88,peaceful,true,true,,1682619176584,1682620226800,1682620272367,1682620289626,,,,,male9,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,9,0,1,encouraging,negative,encouraging,negative,encouraging,42,negative,false,false,,1682619176584,1682620226800,1682620290771,1682620296359,,,,,male9,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,10,1,0,rational,unrealistic,unrealistic,rational,unrealistic,83,unrealistic,false,true,,1682619176584,1682620226800,1682620297628,1682620308813,,,,,male9,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,11,0,1,helpful,selfish,helpful,selfish,helpful,87,helpful,true,true,,1682619176584,1682620226800,1682620309900,1682620334740,,,,,male9,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,12,1,1,enthusiastic,unenthusiastic,enthusiastic,enthusiastic,unenthusiastic,90,unenthusiastic,false,false,,1682619176584,1682620226800,1682620335767,1682620343910,,,,,male9,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,13,0,1,alert,inattentive,alert,inattentive,alert,33,inattentive,false,false,,1682619176584,1682620226800,1682620346180,1682620350044,,,,,male9,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,14,1,0,approachable,unfriendly,unfriendly,approachable,unfriendly,14,approachable,true,false,,1682619176584,1682620226800,1682620351771,1682620362282,,,,,male9,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,15,0,1,responsible,reckless,responsible,reckless,responsible,14,reckless,false,false,,1682619176584,1682620226800,1682620363243,1682620366523,,,,,male9,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,16,1,1,patient,impatient,patient,patient,impatient,87,impatient,false,false,,1682619176584,1682620226800,1682620367952,1682620370696,,,,,male9,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,17,0,1,tidy,messy,tidy,messy,tidy,41,messy,false,false,,1682619176584,1682620226800,1682620371741,1682620374157,,,,,male9,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,18,1,1,imaginative,uninventive,imaginative,imaginative,uninventive,87,uninventive,false,false,,1682619176584,1682620226800,1682620377300,1682620383508,,,,,male9,
876,412,2,male5,m,,5,Mo,,you,Jason,male10,like,-99,0,1,smart,foolish,smart,foolish,smart,50,smart,true,true,,1682619176584,1682620226800,1682620384586,1682620387173,1,50,1682620388101,1682620393231,male9,
876,412,2,male5,m,,6,Phil,,you,Jason,male10,neutral,0,0,0,witty,dull,dull,dull,witty,13,dull,false,true,,1682619176584,1682620393232,1682620399088,1682620401978,,,,,male12,
876,412,2,male5,m,,6,Phil,,you,Jason,male10,neutral,1,1,1,gentle,harsh,gentle,gentle,harsh,17,gentle,true,true,,1682619176584,1682620393232,1682620402965,1682620404617,,,,,male12,
876,412,2,male5,m,,6,Phil,,you,Jason,male10,neutral,2,1,0,honest,dishonest,dishonest,honest,dishonest,17,honest,true,false,,1682619176584,1682620393232,1682620405324,1682620407366,,,,,male12,
876,412,2,male5,m,,6,Phil,,you,Jason,male10,neutral,3,0,0,easygoing,irritable,irritable,irritable,easygoing,50,easygoing,true,false,,1682619176584,1682620393232,1682620408273,1682620411775,,,,,male12,
876,412,2,male5,m,,6,Phil,,you,Jason,male10,neutral,4,0,1,competent,incompetent,competent,incompetent,competent,20,incompetent,false,false,,1682619176584,1682620393232,1682620412778,1682620427438,,,,,male12,
876,412,2,male5,m,,6,Phil,,you,Jason,male10,neutral,5,1,1,fair,bossy,fair,fair,bossy,89,bossy,false,false,,1682619176584,1682620393232,1682620429145,1682620431972,,,,,male12,
876,412,2,male5,m,,6,Phil,,you,Jason,male10,neutral,6,0,0,sensible,immature,immature,immature,sensible,86,sensible,true,false,,1682619176584,1682620393232,1682620432990,1682620435520,,,,,male12,
876,412,2,male5,m,,6,Phil,,you,Jason,male10,neutral,7,0,0,productive,unproductive,unproductive,unproductive,productive,89,productive,true,false,,1682619176584,1682620393232,1682620436925,1682620455397,,,,,male12,
876,412,2,male5,m,,6,Phil,,you,Jason,male10,neutral,8,1,0,sympathetic,mean,mean,sympathetic,mean,17,sympathetic,true,false,,1682619176584,1682620393232,1682620456135,1682620459646,,,,,male12,
876,412,2,male5,m,,6,Phil,,you,Jason,male10,neutral,9,1,0,curious,closed-minded,closed-minded,curious,closed-minded,13,curious,true,false,,1682619176584,1682620393232,1682620460393,1682620480401,,,,,male12,
876,412,2,male5,m,,6,Phil,,you,Jason,male10,neutral,10,0,1,motivated,aimless,motivated,aimless,motivated,21,aimless,false,false,,1682619176584,1682620393232,1682620481420,1682620484481,,,,,male12,
876,412,2,male5,m,,6,Phil,,you,Jason,male10,neutral,11,0,0,modest,smug,smug,smug,modest,78,modest,true,false,,1682619176584,1682620393232,1682620485133,1682620487738,,,,,male12,
876,412,2,male5,m,,6,Phil,,you,Jason,male10,neutral,12,1,1,cooperative,unhelpful,cooperative,cooperative,unhelpful,85,unhelpful,false,false,,1682619176584,1682620393232,1682620488815,1682620492203,,,,,male12,
